seismic,seismoacoustic,shift,genergy,gpuls,gdenergy,gdpuls,hazard,nbumps,nbumps2,nbumps3,nbumps4,nbumps5,energy,class,log_genergy,log_gpuls,log_gdenergy,log_gdpuls,log_energy,genergy_S,gpuls_S,gdenergy_S,gdpuls_S,energy_S
0.0,1.0,1.0,11630,481,-27,21,0.0,0,0,0,0,0,0,0,9.36134324551271,6.175867270105761,4.248495242049359,4.770684624465665,0.0,-0.5210460753566887,0.1892769263447792,-0.3235349469300085,0.3543166958576071,0.0
0.0,1.0,1.0,24690,565,56,42,0.0,0,0,0,0,0,0,0,10.114153582339226,6.336825731146441,5.030437921392435,4.934473933130692,0.0,-0.021423525998610655,0.3178169355786861,0.640719021791857,0.5776718784555673,0.0
0.0,1.0,1.0,14570,326,-8,-18,0.0,0,0,0,0,0,0,0,9.58671989918925,5.786897381366708,4.48863636973214,4.3694478524670215,0.0,-0.3714688807204591,-0.12135100068040071,-0.027404499598497774,-0.19283936216114628,0.0
0.0,1.0,0.0,10210,394,169,251,0.0,0,0,0,0,0,0,0,9.231122911158712,5.976350909297934,5.583496308781699,5.8522024797744745,0.0,-0.6074702545230797,0.029944917982249197,1.3227239296490902,1.8291542174536217,0.0
0.0,1.0,0.0,8070,404,270,278,0.0,0,0,0,0,0,0,0,8.995908761263994,6.001414877961151,5.905361848054571,5.926926025970411,0.0,-0.7635763644775371,0.04996078258842283,1.7196329766132603,1.931052756747744,0.0
0.0,1.0,1.0,15930,171,-2,-21,0.0,0,0,0,0,0,0,0,9.675959402904097,5.14166355650266,4.553876891600541,4.330733340286331,0.0,-0.31224271688028815,-0.6366290498728078,0.05304696288714368,-0.24563332660111842,0.0
0.0,1.0,1.0,33620,762,97,77,0.0,1,1,0,0,0,700,0,10.422876406962606,6.635946555686647,5.267858159063328,5.159055299214529,6.55250788703459,0.183468565857596,0.556692191342559,0.9334941988948361,0.8839275946472879,0.8302778588151583
0.0,1.0,1.0,32960,982,93,128,0.0,0,0,0,0,0,0,0,10.403049984023408,6.889591308354466,5.247024072160486,5.41610040220442,0.0,0.1703102343510288,0.7592506566711594,0.9078026085628706,1.234453257049558,0.0
0.0,1.0,1.0,22640,691,32,60,0.0,2,2,0,0,0,400,0,10.02747353231712,6.53813982376767,4.859812404361672,5.056245805348308,5.993961427306569,-0.07895104050258586,0.47858459673263004,0.4303118700804869,0.743728985455668,0.7595036199089549
0.0,1.0,1.0,31800,769,295,313,1.0,0,0,0,0,0,0,1,10.367221568768269,6.645090969505644,5.971261839790462,6.016157159698354,0.0,0.14653175616926908,0.5639948396726493,1.800897665507664,2.0527349124981416,0.0
0.0,1.0,1.0,16940,455,-1,6,0.0,1,0,0,1,0,30000,0,9.737432968206043,6.12029741895095,4.564348191467836,4.634728988229636,10.308985993422082,-0.2714441545973065,0.1448993326825179,0.06595966444628985,0.1689175620299907,1.3062666943309182
1.0,1.0,1.0,13880,507,-22,11,0.0,0,0,0,0,0,0,0,9.538204234060796,6.228511003591184,4.31748811353631,4.68213122712422,0.0,-0.4036675888272884,0.23131774821007656,-0.23845626801622913,0.233558751434514,0.0
1.0,1.0,1.0,18340,534,3,17,0.0,0,0,0,0,0,0,0,9.816839745810457,6.280395838960195,4.605170185988092,4.736198448394496,0.0,-0.21874374026682464,0.27275252072412787,0.116299377659499,0.30728880242388784,0.0
1.0,1.0,1.0,19420,591,9,29,0.0,0,0,0,0,0,0,0,9.874058741845316,6.3818160174060985,4.663439094112067,4.836281906951478,0.0,-0.18076883573621114,0.35374578190252653,0.18815378258702598,0.4437699887920875,0.0
1.0,1.0,1.0,21300,710,19,55,0.0,1,0,1,0,0,2000,0,9.966462351697515,6.565264970035361,4.7535901911063645,5.0238805208462765,7.601402334583733,-0.11944272892574576,0.5002464996184863,0.29932376391406074,0.6995932962052154,0.9631848084973409
1.0,1.0,1.0,23490,748,32,63,0.0,0,0,0,0,0,0,0,10.064330077652958,6.617402977974478,4.859812404361672,5.075173815233827,0.0,-0.05449021652021523,0.5418834535170312,0.4303118700804869,0.769540615889021,0.0
1.0,1.0,1.0,17970,518,1,13,0.0,0,0,0,0,0,0,0,9.796458979777604,6.249975242259483,4.584967478670572,4.700480365792417,0.0,-0.23226997627220367,0.24845890014942415,0.09138637415621101,0.25858099037766824,0.0
1.0,1.0,1.0,17310,485,-3,6,0.0,0,0,0,0,0,0,0,9.759039648170257,6.184148890937483,4.543294782270004,4.634728988229636,0.0,-0.2571043082923373,0.1958905557948784,0.039997616446569094,0.1689175620299907,0.0
1.0,1.0,1.0,17730,568,-1,24,0.0,0,0,0,0,0,0,0,9.783013399068254,6.342121418721152,4.564348191467836,4.795790545596741,0.0,-0.24119349257237008,0.3220460250304119,0.06595966444628985,0.38855298175578956,0.0
1.0,1.0,1.0,25180,592,39,24,0.0,0,0,0,0,0,0,0,10.13380530759834,6.3835066348840055,4.912654885736052,4.795790545596741,0.0,-0.008381137241525827,0.35509589412909814,0.4954746674675851,0.38855298175578956,0.0
1.0,1.0,1.0,32240,702,77,47,0.0,0,0,0,0,0,0,0,10.380963196620565,6.553933404025811,5.159055299214529,4.969813299576001,0.0,0.15565175200890677,0.491197210813879,0.7993237639140607,0.6258632452158415,0.0
1.0,1.0,1.0,21770,292,35,28,0.0,0,0,0,0,0,0,0,9.988288154228592,5.676753802268282,4.882801922586371,4.8283137373023015,0.0,-0.10495745611675247,-0.20931069278250783,0.458661434278457,0.43290400491640524,0.0
1.0,1.0,1.0,19680,288,121,37,1.0,0,0,0,0,0,0,1,9.887358170606245,5.662960480135946,5.384495062789089,4.897839799950911,0.0,-0.1719423170534945,-0.22032591834314844,1.077325198644691,0.5277148722725675,0.0
1.0,1.0,1.0,22320,337,39,48,0.0,1,0,0,1,0,10000,0,10.013238416495248,5.820082930352362,4.912654885736052,4.976733742420574,9.210440366976515,-0.08839855272367583,-0.09484931356517586,0.4954746674675851,0.6353004715391399,1.167068371145265
1.0,1.0,1.0,15060,618,-17,29,0.0,0,0,0,0,0,0,0,9.619797501353885,6.42648845745769,4.382026634673881,4.836281906951478,0.0,-0.34951605261528956,0.3894207990442567,-0.15887047894710613,0.4437699887920875,0.0
1.0,1.0,1.0,23020,669,27,40,0.0,0,0,0,0,0,0,0,10.044118682275874,6.505784060128229,4.820281565605037,4.919980925828125,0.0,-0.0679040451971051,0.45274556888598105,0.3815643478324204,0.5579081446756122,0.0
1.0,1.0,1.0,18850,587,4,23,0.0,0,0,0,0,0,0,0,9.844268192876156,6.375024819828097,4.61512051684126,4.787491742782046,0.0,-0.2005401237946248,0.34832239133491294,0.1285696453769785,0.3772361221076936,0.0
1.0,1.0,1.0,9090,511,-51,4,0.0,0,0,0,0,0,0,0,9.114930187171524,6.236369590203704,3.828641396489095,4.61512051684126,0.0,-0.6845846379679986,0.23759354625888793,-0.841278443428678,0.142178004099658,0.0
1.0,1.0,0.0,10690,367,182,227,0.0,0,0,0,0,0,0,0,9.27706400401909,5.905361848054571,5.631211781821365,5.780743515792329,0.0,-0.5769802295960071,-0.026746321041352578,1.3815643478324193,1.7317075032658529,0.0
1.0,1.0,0.0,11040,316,191,181,0.0,0,0,0,0,0,0,0,9.309280319831087,5.755742213586912,5.662960480135946,5.627621113690637,0.0,-0.5555990170255637,-0.14623124324861644,1.420715310122017,1.5228985012618999,0.0
1.0,1.0,1.0,19430,453,5,-8,0.0,1,1,0,0,0,600,0,9.874573542371486,6.115892125483034,4.624972813284271,4.48863636973214,6.398594934535208,-0.18042717471123043,0.14138130412171504,0.140719021791857,-0.03030510852573264,0.8107753234732376
1.0,1.0,1.0,21300,257,33,10,0.0,0,0,0,0,0,0,0,9.966462351697515,5.54907608489522,4.867534450455582,4.672828834461906,0.0,-0.11944272892574576,-0.311272993266666,0.4398343245895075,0.22087332264417472,0.0
1.0,1.0,1.0,13200,199,-18,-15,0.0,0,0,0,0,0,0,0,9.487972108574462,5.293304824724492,4.3694478524670215,4.406719247264253,0.0,-0.4370054713820819,-0.515529668756401,-0.1743820260017347,-0.1420133390313844,0.0
1.0,1.0,1.0,13770,254,-14,9,0.0,0,0,0,0,0,0,0,9.5302475917227,5.537334267018537,4.418840607796598,4.663439094112067,0.0,-0.40894822557577915,-0.32064990559878814,-0.11347326425891116,0.20806878010425311,0.0
1.0,1.0,1.0,33400,749,81,52,0.0,0,0,0,0,0,0,0,10.416311178964792,6.618738983517219,5.181783550292085,5.003946305945459,0.0,0.17911137814520006,0.54295037577567,0.8273511460772293,0.6724095303940729,0.0
0.0,1.0,1.0,46080,942,146,87,0.0,0,0,0,0,0,0,0,10.738134295369774,6.848005274576363,5.493061443340548,5.214935757608986,0.0,0.39269782614541193,0.7260404163937758,1.2112040187705617,0.9601303095258117,0.0
0.0,1.0,1.0,27940,334,74,39,0.0,0,0,0,0,0,0,0,10.237814632810952,5.811140992976701,5.14166355650266,4.912654885736052,0.0,0.060647410425340234,-0.10199026599106885,0.7778771062805396,0.5479178160282684,0.0
0.0,1.0,1.0,17600,543,-6,8,0.0,0,0,0,0,0,0,0,9.775654181026242,6.297109319933935,4.51085950651685,4.653960350157523,0.0,-0.2460776328392689,0.28609975941419163,0.0,0.19514286568393963,0.0
0.0,1.0,1.0,17050,476,-9,-5,0.0,0,0,0,0,0,0,0,9.743905482711662,6.16541785423142,4.477336814478207,4.5217885770490405,0.0,-0.2671484986533582,0.18093211486800187,-0.041338565721541876,0.01490368671947797,0.0
0.0,1.0,1.0,10220,434,-45,-14,0.0,0,0,0,0,0,0,0,9.232101863757697,6.073044534100405,3.951243718581428,4.418840607796598,0.0,-0.6068205466627078,0.10716359505339933,-0.6900911776928225,-0.12548375772290862,0.0
0.0,1.0,1.0,14830,492,-21,-2,0.0,0,0,0,0,0,0,0,9.60440743513198,6.198478716492308,4.330733340286331,4.553876891600541,0.0,-0.35973007830599885,0.207334228263093,-0.22212289371946034,0.058661679315739956,0.0
0.0,1.0,1.0,23560,546,26,9,0.0,0,0,0,0,0,0,0,10.067305637765523,6.302618975744905,4.812184355372417,4.663439094112067,0.0,-0.05251540712071209,0.2904997220147208,0.3715792590162701,0.20806878010425311,0.0
0.0,1.0,1.0,34110,408,112,70,0.0,3,2,1,0,0,5300,0,10.437345875412692,6.0112671744041615,5.342334251964811,5.117993812416755,8.575650760987806,0.1930716124169237,0.057828739746882726,1.0253345217884338,0.8279331225037057,1.086633251654406
0.0,1.0,1.0,26120,341,62,39,0.0,1,1,0,0,0,400,0,10.170456583390369,5.831882477283517,5.068904202220232,4.912654885736052,5.993961427306569,0.015943454163040844,-0.08542629931864117,0.6881537825870271,0.5479178160282684,0.7595036199089549
0.0,1.0,1.0,11160,543,-41,7,0.0,0,0,0,0,0,0,0,9.3200912359353,6.297109319933935,4.02535169073515,4.6443908991413725,0.0,-0.5484240657786766,0.28609975941419163,-0.5987048035366125,0.18209325642375396,0.0
0.0,1.0,1.0,11830,201,-27,-18,0.0,0,0,0,0,0,0,0,9.378393956972433,5.303304908059076,4.248495242049359,4.3694478524670215,0.0,-0.5097299184030166,-0.5075436902880661,-0.3235349469300085,-0.19283936216114628,0.0
0.0,1.0,1.0,12150,361,-36,-29,0.0,0,0,0,0,0,0,0,9.405084448768694,5.8888779583328805,4.110873864173311,4.219507705176107,0.0,-0.49201606552065136,-0.03991021017981323,-0.4932429873063646,-0.3973088067780654,0.0
0.0,1.0,1.0,12180,351,-24,44,0.0,0,0,0,0,0,0,0,9.407550541263888,5.860786223465865,4.290459441148391,4.948759890378168,0.0,-0.4903793778197418,-0.06234402220719075,-0.2717867221631107,0.5971532635081315,0.0
0.0,1.0,1.0,14980,267,-7,9,0.0,0,0,0,0,0,0,0,9.61447125707121,5.58724865840025,4.499809670330265,4.663439094112067,0.0,-0.35305095591939606,-0.2807887122969419,-0.013626124622833143,0.20806878010425311,0.0
0.0,1.0,1.0,44150,951,134,88,0.0,0,0,0,0,0,0,0,10.695348206032106,6.85751406254539,5.442417710521793,5.220355825078324,0.0,0.3643017029969672,0.733634050710602,1.1487526119712805,0.9675215133178934,0.0
0.0,1.0,1.0,32670,476,103,95,0.0,1,1,0,0,0,800,0,10.394212504595115,6.16541785423142,5.298317366548036,5.2574953720277815,6.68586094706836,0.16444500670222123,0.18093211486800187,0.971055023335225,1.018167738997169,0.8471752201095062
0.0,1.0,1.0,17470,643,-9,23,0.0,1,1,0,0,0,300,0,9.768240403128102,6.466144724237619,4.477336814478207,4.787491742782046,5.707110264748875,-0.2509979832019619,0.4210899443946587,-0.041338565721541876,0.3772361221076936,0.7231562895198836
0.0,1.0,0.0,12840,471,37,51,0.0,1,1,0,0,0,200,0,9.460320577243952,6.154858094016418,4.897839799950911,4.997212273764115,5.303304908059076,-0.45535714364423935,0.1724991833727061,0.4772054187839363,0.663226507401035,0.6719895221217251
0.0,1.0,0.0,12260,413,31,32,0.0,1,1,0,0,0,200,0,9.414097209490205,6.023447592961033,4.852030263919617,4.859812404361672,5.303304908059076,-0.48603450779202345,0.0675559147189237,0.42071531012201685,0.4758579106992694,0.6719895221217251
0.0,1.0,0.0,6010,329,-36,5,0.0,0,0,0,0,0,0,0,8.701180027529253,5.796057750765372,4.110873864173311,4.624972813284271,0.0,-0.9591809067031097,-0.11403561036492858,-0.4932429873063646,0.15561332224693963,0.0
0.0,1.0,0.0,9450,349,1,12,0.0,0,0,0,0,0,0,0,9.153770020487787,5.855071922202427,4.584967478670572,4.691347882229144,0.0,-0.6588075523079936,-0.06690741286350461,0.09138637415621101,0.24612726216748815,0.0
0.0,1.0,0.0,10890,283,16,-9,0.0,0,0,0,0,0,0,0,9.295600215927006,5.645446897643238,4.727387818712341,4.477336814478207,0.0,-0.5646781808649616,-0.2343121110588117,0.26701226303513215,-0.045714015539190155,0.0
0.0,1.0,0.0,7780,291,-17,-7,0.0,0,0,0,0,0,0,0,8.959311617172437,5.673323267171493,4.382026634673881,4.499809670330265,0.0,-0.7878650299431685,-0.21205028789398844,-0.15887047894710613,-0.015068371673633923,0.0
0.0,1.0,0.0,9430,123,22,-38,0.0,1,1,0,0,0,400,0,9.151651375627504,4.812184355372417,4.77912349311153,4.07753744390572,5.993961427306569,-0.6602136471694716,-0.8997482377790466,0.3308101994846816,-0.5909099269487267,0.7595036199089549
0.0,0.0,0.0,9220,277,-2,-11,0.0,0,0,0,0,0,0,0,9.12913031655064,5.6240175061873385,4.553876891600541,4.454347296253507,0.0,-0.6751603454277071,-0.25142543432127823,0.05304696288714368,-0.07706421832573686,0.0
0.0,0.0,0.0,5590,261,-40,-16,0.0,1,1,0,0,0,300,0,8.628734566149145,5.564520407322694,4.04305126783455,4.394449154672439,5.707110264748875,-1.007261258862903,-0.29893929341265735,-0.5768785393951874,-0.15874574234681352,0.7231562895198836
0.0,0.0,0.0,5030,125,-28,-29,0.0,0,0,0,0,0,0,0,8.523175263093785,4.8283137373023015,4.23410650459726,4.219507705176107,0.0,-1.0773184904403896,-0.8868674554405488,-0.3412784434286779,-0.3973088067780654,0.0
0.0,0.0,0.0,7330,102,5,-42,0.0,0,0,0,0,0,0,0,8.899730794880696,4.624972813284271,4.624972813284271,4.007333185232471,0.0,-0.8274074231198315,-1.0492537262952568,0.140719021791857,-0.6866456324286655,0.0
0.0,0.0,0.0,5480,223,-21,27,0.0,0,0,0,0,0,0,0,8.608860379942062,5.407171771460119,4.330733340286331,4.820281565605037,0.0,-1.020451289729188,-0.424596528055366,-0.22212289371946034,0.42195074312707986,0.0
0.0,0.0,0.0,10970,342,17,9,0.0,1,1,0,0,0,500,0,9.302919553269277,5.834810737062605,4.736198448394496,4.663439094112067,6.2166061010848646,-0.5598205084823363,-0.08308781685173873,0.27787710628053963,0.20806878010425311,0.7877152521890194
0.0,0.0,0.0,3320,98,-52,-44,0.0,0,0,0,0,0,0,0,8.107720061910534,4.584967478670572,3.80666248977032,3.970291913552122,0.0,-1.3530463552227294,-1.0812016341430504,-0.8683817702985596,-0.7371578427020801,0.0
0.0,0.0,0.0,2910,80,-58,-54,0.0,0,0,0,0,0,0,0,7.975908360165538,4.382026634673881,3.6635616461296463,3.7612001156935615,0.0,-1.4405266875713514,-1.2432684046166984,-1.0448468233685506,-1.0222908411320712,0.0
0.0,0.0,0.0,8510,104,22,-38,0.0,0,0,0,0,0,0,0,9.04899722156742,4.6443908991413725,4.77912349311153,4.07753744390572,0.0,-0.7283427995531948,-1.033746613968022,0.3308101994846816,-0.5909099269487267,0.0
0.0,0.0,0.0,7410,133,6,-20,0.0,0,0,0,0,0,0,0,8.910585718290132,4.890349128221754,4.634728988229636,4.343805421853684,0.0,-0.8202032652574788,-0.8373265386719667,0.15274986581550914,-0.2278072719629441,0.0
0.0,0.0,0.0,6470,98,-7,-41,0.0,0,0,0,0,0,0,0,8.774931387494947,4.584967478670572,4.499809670330265,4.02535169073515,0.0,-0.9102338603062468,-1.0812016341430504,-0.013626124622833143,-0.6620742692579238,0.0
0.0,0.0,0.0,5840,102,-17,-39,0.0,0,0,0,0,0,0,0,8.672486075822272,4.624972813284271,4.382026634673881,4.060443010546419,0.0,-0.9782244088997366,-1.0492537262952568,-0.15887047894710613,-0.6142211571840521,0.0
0.0,0.0,0.0,6980,85,0,-49,0.0,0,0,0,0,0,0,0,8.850804195756417,4.442651256490317,4.574710978503383,3.871201010907891,0.0,-0.8598788584735761,-1.194854115627459,0.07873855321910908,-0.872285506615498,0.0
0.0,0.0,0.0,4810,142,-49,-56,0.0,0,0,0,0,0,0,0,8.478452363099807,4.955827057601261,3.871201010907891,3.713572066704308,0.0,-1.107000029357445,-0.7850364410117276,-0.7887959812294366,-1.0872399618377182,0.0
0.0,0.0,0.0,8540,82,22,-51,0.0,2,1,1,0,0,2600,0,9.052516286782616,4.406719247264253,4.77912349311153,3.828641396489095,7.8636512654486515,-0.7260072785751153,-1.2235491016993232,0.3308101994846816,-0.9303229360868558,0.9964147541225767
0.0,0.0,0.0,3580,84,-49,-50,0.0,0,0,0,0,0,0,0,8.183118079394745,4.430816798843313,3.871201010907891,3.8501476017100575,0.0,-1.3030064608838612,-1.2043050092641694,-0.7887959812294366,-0.9009954883232097,0.0
0.0,1.0,0.0,6450,163,-30,-48,0.0,0,0,0,0,0,0,0,8.771835409789817,5.093750200806762,4.204692619390966,3.8918202981106265,0.0,-0.9122885880352962,-0.6748922337014704,-0.37755022689179074,-0.8441675256816784,0.0
0.0,1.0,0.0,2000,130,-78,-58,0.0,0,0,0,0,0,0,0,7.600902459542082,4.867534450455582,2.9444389791664403,3.6635616461296463,0.0,-1.6894093010641975,-0.8555461393799476,-1.9316341850709144,-1.1554378601639073,0.0
0.0,1.0,0.0,4120,67,-40,-59,0.0,0,0,0,0,0,0,0,8.323608442343572,4.204692619390966,4.04305126783455,3.6375861597263857,0.0,-1.2097663048139666,-1.3848857872294131,-0.5768785393951874,-1.190859949407452,0.0
0.0,1.0,1.0,3560,83,-79,-67,0.0,0,0,0,0,0,0,0,8.177515823846075,4.418840607796598,2.8903717578961645,3.4011973816621555,0.0,-1.3067245463862218,-1.2138690899454747,-1.9983072725808912,-1.5132171235049734,0.0
0.0,1.0,1.0,6340,102,-62,-60,0.0,0,0,0,0,0,0,0,8.754634047431272,4.624972813284271,3.555348061489413,3.610917912644224,0.0,-0.9237047284541928,-1.0492537262952568,-1.1782905926057365,-1.2272267382116326,0.0
0.0,1.0,1.0,7680,253,-59,-60,0.0,0,0,0,0,0,0,0,8.946374826141717,5.53338948872752,3.6375861597263857,3.610917912644224,0.0,-0.7964508744767704,-0.3238001707956254,-1.0768785393951874,-1.2272267382116326,0.0
0.0,1.0,1.0,7920,178,-53,-30,0.0,0,0,0,0,0,0,0,8.977146484808472,5.181783550292085,3.784189633918261,4.204692619390966,0.0,-0.7760284469422725,-0.6045895762172192,-0.8960942113972694,-0.4175117505337662,0.0
0.0,1.0,1.0,8720,175,-48,-31,0.0,0,0,0,0,0,0,0,9.073374516903025,5.1647859739235145,3.8918202981106265,4.189654742026425,0.0,-0.7121641608626422,-0.6181636909872275,-0.7633692715195166,-0.43801850932051883,0.0
0.0,1.0,0.0,10920,136,58,-16,0.0,1,1,0,0,0,200,0,9.298351249298896,4.912654885736052,5.043425116919247,4.394449154672439,5.303304908059076,-0.5628523845927863,-0.8195133571944636,0.6567342044390244,-0.15874574234681352,0.6719895221217251
0.0,1.0,0.0,9870,363,8,16,0.0,1,0,1,0,0,8000,0,9.197255132427529,5.8944028342648505,4.653960350157523,4.727387818712341,8.987321812850125,-0.6299475042671524,-0.03549809292471522,0.1764650530699904,0.29527397790634047,1.1387966927931417
0.0,1.0,0.0,6690,163,-3,0,0.0,0,0,0,0,0,0,0,8.808369153122275,5.093750200806762,4.543294782270004,4.574710978503383,0.0,-0.888042000165233,-0.6748922337014704,0.039997616446569094,0.0870725769645171,0.0
0.0,1.0,0.0,5820,308,-37,-1,0.0,0,0,0,0,0,0,0,8.669055540725484,5.730099782973574,4.0943445622221,4.564348191467836,0.0,-0.9805011745163524,-0.16670906247295206,-0.5136261246228332,0.0729411161908352,0.0
0.0,1.0,0.0,12520,321,37,3,0.0,0,0,0,0,0,0,0,9.43508264465409,5.771441123130016,4.897839799950911,4.605170185988092,0.0,-0.4721069670781596,-0.1336942323665182,0.4772054187839363,0.1286089989995469,0.0
0.0,1.0,0.0,8820,280,-4,-10,0.0,0,0,0,0,0,0,0,9.084777149000836,5.634789603169249,4.532599493153256,4.465908118654584,0.0,-0.704596501600528,-0.2428229325542329,0.026808702156693374,-0.061299028159045886,0.0
0.0,1.0,0.0,10540,321,15,3,0.0,0,0,0,0,0,0,0,9.262932822095353,5.771441123130016,4.718498871295094,4.605170185988092,0.0,-0.5863587633286111,-0.1336942323665182,0.2560508421391134,0.1286089989995469,0.0
0.0,1.0,0.0,16010,446,75,43,0.0,0,0,0,0,0,0,0,9.68096880599076,6.100318952020064,5.147494476813453,4.941642422609304,0.0,-0.3089180936405597,0.12894470496570373,0.7850675157562139,0.5874473594652672,0.0
0.0,1.0,1.0,17610,228,5,-13,0.0,0,0,0,0,0,0,0,9.776222201490253,5.429345628954441,4.624972813284271,4.430816798843313,0.0,-0.2457006509908092,-0.40688868077201534,0.140719021791857,-0.10915214023291875,0.0
0.0,1.0,1.0,13930,423,-26,-32,0.0,0,0,0,0,0,0,0,9.54180006677385,6.0473721790462776,4.262679877041316,4.174387269895637,0.0,-0.401281119062892,0.08666187843422961,-0.3060431397334038,-0.45883836046572146,0.0
0.0,1.0,0.0,15290,436,75,47,0.0,0,0,0,0,0,0,0,9.634954298923107,6.077642243349034,5.147494476813453,4.969813299576001,0.0,-0.33945684185370256,0.1108352851618444,0.7850675157562139,0.6258632452158415,0.0
0.0,1.0,0.0,14190,384,62,30,0.0,0,0,0,0,0,0,0,9.560292770154089,5.950642552587727,5.068904202220232,4.844187086458591,0.0,-0.3890079459203633,0.009414450757643984,0.6881537825870271,0.45455007466382147,0.0
0.0,1.0,0.0,11730,336,34,13,0.0,0,0,0,0,0,0,0,9.36990494164752,5.817111159963204,4.875197323201151,4.700480365792417,0.0,-0.5153638786061292,-0.09722254322203,0.4492838093815809,0.25858099037766824,0.0
0.0,1.0,1.0,9670,277,-48,-56,0.0,0,0,0,0,0,0,0,9.17678358844734,5.6240175061873385,3.8918202981106265,3.713572066704308,0.0,-0.6435339874652908,-0.25142543432127823,-0.7633692715195166,-1.0872399618377182,0.0
0.0,1.0,1.0,14180,348,-24,-44,0.0,0,0,0,0,0,0,0,9.55958780008612,5.8522024797744745,4.290459441148391,3.970291913552122,0.0,-0.3894758180062649,-0.06919892431186495,-0.2717867221631107,-0.7371578427020801,0.0
0.0,1.0,1.0,48240,565,187,116,0.0,0,0,0,0,0,0,0,10.783943831401068,6.336825731146441,5.648974238161206,5.3612921657094255,0.0,0.4231005398931382,0.3178169355786861,1.4034681516180492,1.1597127030415566,0.0
0.0,1.0,1.0,5680,210,-66,-20,0.0,0,0,0,0,0,0,0,8.644706511715198,5.3471075307174685,3.4339872044851463,4.343805421853684,0.0,-0.996661053510305,-0.4725633016550253,-1.3279469435190336,-0.2278072719629441,0.0
0.0,1.0,1.0,9590,222,-49,-64,0.0,1,1,0,0,0,300,0,9.168476167877484,5.402677381872279,3.871201010907891,3.49650756146648,5.707110264748875,-0.6490474274921605,-0.42818570799276406,-0.7887959812294366,-1.3832451321268526,0.7231562895198836
0.0,1.0,1.0,5930,120,-65,-54,0.0,0,0,0,0,0,0,0,8.68777949199177,4.787491742782046,3.4657359027997265,3.7612001156935615,0.0,-0.9680745275800812,-0.9194675406964211,-1.2887959812294367,-1.0222908411320712,0.0
0.0,1.0,1.0,4170,224,-78,-64,0.0,0,0,0,0,0,0,0,8.335671314792847,5.41164605185504,2.9444389791664403,3.49650756146648,0.0,-1.201760459528825,-0.4210234071423066,-1.9316341850709144,-1.3832451321268526,0.0
0.0,1.0,1.0,30740,318,83,22,0.0,1,1,0,0,0,900,0,10.333320017092587,5.762051382780177,5.19295685089021,4.77912349311153,6.803505257608338,0.12403209211470674,-0.14119279630325485,0.8411295210528938,0.3658245596045144,0.8620821027780783
0.0,1.0,1.0,29990,354,79,35,0.0,1,1,0,0,0,400,0,10.308619271743057,5.869296913133774,5.170483995038151,4.882801922586371,5.993961427306569,0.10763878724245814,-0.05554746040219544,0.8134170799541841,0.507208113485815,0.7595036199089549
0.0,1.0,1.0,16330,449,-13,-28,0.0,0,0,0,0,0,0,0,9.700759185964513,6.107022887742255,4.430816798843313,4.23410650459726,0.0,-0.2957836830040997,0.1342984089838863,-0.09870480353661362,-0.37740080706184953,0.0
0.0,1.0,1.0,17000,336,1,28,0.0,0,0,0,0,0,0,0,9.740968623038354,5.817111159963204,4.584967478670572,4.8283137373023015,0.0,-0.26909762347976657,-0.09722254322203,0.09138637415621101,0.43290400491640524,0.0
0.0,0.0,1.0,9840,421,-43,-28,0.0,0,0,0,0,0,0,0,9.1942109900463,6.042632833682381,3.9889840465642745,4.23410650459726,0.0,-0.631967830108493,0.0828770789716903,-0.6435516269051642,-0.37740080706184953,0.0
0.0,0.0,1.0,17050,404,-2,-30,0.0,1,1,0,0,0,700,0,9.743905482711662,6.001414877961151,4.553876891600541,4.204692619390966,6.55250788703459,-0.2671484986533582,0.04996078258842283,0.05304696288714368,-0.4175117505337662,0.8302778588151583
0.0,0.0,1.0,26220,707,51,22,0.0,0,0,0,0,0,0,0,10.174277757317691,6.561030665896573,4.997212273764115,4.77912349311153,0.0,0.018479477601769885,0.4968650216298179,0.5997467568991438,0.3658245596045144,0.0
0.0,0.0,1.0,26800,657,54,13,0.0,0,0,0,0,0,0,0,10.196157166498947,6.48768401848461,5.017279836814924,4.700480365792417,0.0,0.0330003278861449,0.4382910350580461,0.6244931070159784,0.25858099037766824,0.0
0.0,0.0,1.0,31690,656,82,13,0.0,0,0,0,0,0,0,0,10.363756452684967,6.486160788944089,5.187385805840755,4.700480365792417,0.0,0.14423203996364567,0.43707459736388543,0.8342595772056303,0.25858099037766824,0.0
0.0,0.0,1.0,30110,868,73,49,0.0,1,0,1,0,0,4000,0,10.31261262147578,6.766191714660351,5.135798437050262,4.983606621708336,8.294299608857235,0.1102890797216404,0.6607048280744698,0.7706445240741892,0.6446728366880237,1.0509828356315012
0.0,0.0,1.0,13710,613,-21,6,0.0,0,0,0,0,0,0,0,9.52588077255636,6.418364935936212,4.330733340286331,4.634728988229636,0.0,-0.41184638095136855,0.38293342631074867,-0.22212289371946034,0.1689175620299907,0.0
0.0,0.0,1.0,15300,242,-2,-4,0.0,1,1,0,0,0,400,0,9.635608107380529,5.488937726156687,4.553876891600541,4.532599493153256,5.993961427306569,-0.33902292452777166,-0.35929895684499186,0.05304696288714368,0.029646249345752353,0.7595036199089549
